gnId	nbTp	feelLncPcgClassName	feelLncPcgClassType	feelLncPcgGnId	feelLncPcgGnName	feelLncPcgGnDist	feelLncPcgClassNameByTp	feelLncPcgGnIdByTp	feelLncPcgGnNameByTp	feelLncPcgGnDistByTp
ENSMUSG00000117606	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097363	1	lincSSup	1.1.1	ENSMUSG00000024383	Map3k2	2662	lincSSup	ENSMUSG00000024383	Map3k2	2662
ENSMUSG00000024383	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024382	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075437	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097413	4	lincDivg	n.n.1	ENSMUSG00000024381	Bin1	0	lincDivg;lncgASinOvlp;lncgASinOvlp;lncgASexOvlp	ENSMUSG00000024381;ENSMUSG00000024381;ENSMUSG00000024381;ENSMUSG00000024381	Bin1;Bin1;Bin1;Bin1	178;0;0;0
ENSMUSG00000024581	17	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024381	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000109238	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000109232	1	lncgASinOvlp	1.1.1	ENSMUSG00000109238	Tex51	0	lncgASinOvlp	ENSMUSG00000109238	Tex51	0
ENSMUSG00000108896	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000090523	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000087715	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024379	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000119098	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038299	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000098252	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097710	1	lncgASexOvlp	1.1.1	ENSMUSG00000038128	Camk4	0	lncgASexOvlp	ENSMUSG00000038128	Camk4	0
ENSMUSG00000038128	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075498	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024378	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117730	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042834	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118292	2	lincDivg	n.1.1	ENSMUSG00000042834	Nrep	134	lincDivg;lincDivg	ENSMUSG00000042834;ENSMUSG00000042834	Nrep;Nrep	134;2176
ENSMUSG00000117689	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000092819	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024376	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000088501	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117961	1	lincSSup	1.1.1	ENSMUSG00000024376	Epb41l4a	38622	lincSSup	ENSMUSG00000024376	Epb41l4a	38622
ENSMUSG00000118246	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000077263	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118054	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000119457	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000073607	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000041482	15	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118039	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118336	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097980	4	lincDivg	n.1.1	ENSMUSG00000041482	Piezo2	12031	lincDivg;lincDivg;lincDivg;lincDivg	ENSMUSG00000041482;ENSMUSG00000041482;ENSMUSG00000041482;ENSMUSG00000041482	Piezo2;Piezo2;Piezo2;Piezo2	12031;12064;12094;30071
ENSMUSG00000089156	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076873	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000088726	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117875	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000088656	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000005871	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000014504	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000005873	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024583	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000014503	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000036501	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002076603	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000012282	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000035984	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000049357	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000040560	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117795	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117977	1	lncgASexNest	1.1.1	ENSMUSG00000040560	Wdr7	0	lncgASexNest	ENSMUSG00000040560	Wdr7	0
ENSMUSG00000118258	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000119255	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117673	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118189	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000086128	8	lncgASex	n.n.1	ENSMUSG00000056812	St8sia3	0	lncgASexOvlp;lincDivg;lincDivg;lncgASexOvlp;lncgASinCont;lncgASexOvlp;lncgASexNest;lncgASexNest	ENSMUSG00000056812;ENSMUSG00000056812;ENSMUSG00000056812;ENSMUSG00000056812;ENSMUSG00000056812;ENSMUSG00000056812;ENSMUSG00000056812;ENSMUSG00000056812	St8sia3;St8sia3;St8sia3;St8sia3;St8sia3;St8sia3;St8sia3;St8sia3	0;85585;85555;0;0;0;0;0
ENSMUSG00000118191	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118022	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000056812	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118264	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045991	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118375	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000060096	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003778	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024588	15	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000003779	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024370	8	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000064857	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024587	16	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000039529	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117808	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118133	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118224	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118356	1	lincSSup	1.1.1	ENSMUSG00000039529	Atp8b1	32269	lincSSup	ENSMUSG00000039529	Atp8b1	32269
ENSMUSG00000117766	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118900	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000088304	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118045	1	lincDivg	1.1.1	ENSMUSG00000024589	Nedd4l	81209	lincDivg	ENSMUSG00000024589	Nedd4l	81209
ENSMUSG00000038773	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038555	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000038418	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024360	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024359	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000089239	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000065904	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118145	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118380	3	lincDivg_n.n.n	n.n.n	ENSMUSG00000024359	Hspa9	28613	lincSSup;lincSSup;lincDivg	ENSMUSG00000037815;ENSMUSG00000037815;ENSMUSG00000024359	Ctnna1;Ctnna1;Hspa9	9414;9414;28613
ENSMUSG00000037815	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000071862	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117876	1	lncgASinOvlp	1.1.1	ENSMUSG00000024357	Sil1	0	lncgASinOvlp	ENSMUSG00000024357	Sil1	0
ENSMUSG00000024357	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117731	1	lncgASexNest	1.1.1	ENSMUSG00000024357	Sil1	0	lncgASexNest	ENSMUSG00000024357	Sil1	0
ENSMUSG00000118184	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118386	1	lncgASexOvlp	1.1.1	ENSMUSG00000024357	Sil1	0	lncgASexOvlp	ENSMUSG00000024357	Sil1	0
ENSMUSG00000060275	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117852	3	lncgASinNest	n.1.1	ENSMUSG00000060275	Nrg2	0	lncgASinNest;lncgASinNest;lncgASinNest	ENSMUSG00000060275;ENSMUSG00000060275;ENSMUSG00000060275	Nrg2;Nrg2;Nrg2	0;0;0
ENSMUSG00000043991	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000110185	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046727	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024346	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024485	12	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024483	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000085172	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117942	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000090264	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000006050	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117679	12	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000033272	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044719	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051439	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000006850	6	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000014294	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024589	35	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117895	1	lncgASinNest	1.1.1	ENSMUSG00000024589	Nedd4l	0	lncgASinNest	ENSMUSG00000024589	Nedd4l	0
ENSMUSG00000065402	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000032845	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118101	1	lncgASexNest	1.1.1	ENSMUSG00000032845	Alpk2	0	lncgASexNest	ENSMUSG00000032845	Alpk2	0
ENSMUSG00000024474	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117971	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118163	2	lncgASexNest	n.1.1	ENSMUSG00000032845	Alpk2	0	lncgASexNest;lncgASexNest	ENSMUSG00000032845;ENSMUSG00000032845	Alpk2;Alpk2	0;0
ENSMUSG00000117721	1	lncgASinNest	1.1.1	ENSMUSG00000032845	Alpk2	0	lncgASinNest	ENSMUSG00000032845	Alpk2	0
ENSMUSG00000118285	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000093283	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042660	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044595	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000001380	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000019143	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000001383	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000032688	13	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002074846	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00002075575	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000063514	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118389	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117860	1	lincConv	1.1.1	ENSMUSG00000032688	Malt1	47086	lincConv	ENSMUSG00000032688	Malt1	47086
ENSMUSG00000118179	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117992	1	lncgASexOvlp	1.1.1	ENSMUSG00000042439	Zfp532	0	lncgASexOvlp	ENSMUSG00000042439	Zfp532	0
ENSMUSG00000103442	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103386	1	lncgASinNest	1.1.1	ENSMUSG00000103442	Pcdha1	0	lncgASinNest	ENSMUSG00000103442	Pcdha1	0
ENSMUSG00000104148	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102312	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104252	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102634	1	lncgASexNest	1.1.1	ENSMUSG00000104252	Pcdha4	0	lncgASexNest	ENSMUSG00000104252	Pcdha4	0
ENSMUSG00000103458	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103092	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103384	1	lncgASexOvlp	1.1.1	ENSMUSG00000103707	Pcdha6	0	lncgASexOvlp	ENSMUSG00000103707	Pcdha6	0
ENSMUSG00000103707	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102836	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104318	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103125	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104240	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103800	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103770	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000007440	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000073594	1	lncgASexOvlp	1.1.1	ENSMUSG00000102206	Pcdha11	0	lncgASexOvlp	ENSMUSG00000102206	Pcdha11	0
ENSMUSG00000102206	5	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103601	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000042439	27	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103194	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118234	1	lncgASexNest	1.1.1	ENSMUSG00000042439	Zfp532	0	lncgASexNest	ENSMUSG00000042439	Zfp532	0
ENSMUSG00000117775	1	lncgSSinNest	1.1.1	ENSMUSG00000042439	Zfp532	0	lncgSSinNest	ENSMUSG00000042439	Zfp532	0
ENSMUSG00000103310	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102232	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046610	4	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118208	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103255	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102697	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103456	1	lncgASinNest	1.1.1	ENSMUSG00000007440	Pcdha10	0	lncgASinNest	ENSMUSG00000007440	Pcdha10	0
ENSMUSG00000051663	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051599	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045498	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104264	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045689	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000063687	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051678	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045062	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045876	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051242	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024516	11	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000045657	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117751	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051486	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117866	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103985	1	lncgASexOvlp	1.1.1	ENSMUSG00000043458	Pcdhb12	0	lncgASexOvlp	ENSMUSG00000043458	Pcdhb12	0
ENSMUSG00000103483	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117910	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118170	1	lncgASinCont	1.1.1	ENSMUSG00000024517	Grp	0	lncgASinCont	ENSMUSG00000024517	Grp	0
ENSMUSG00000043458	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047307	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044043	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047033	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000047910	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046387	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024517	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000087746	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000048347	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117734	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117846	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000043313	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118162	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046191	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000044022	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000073591	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024518	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104225	1	lncgSSinNest	1.1.1	ENSMUSG00000103458	Gm37013	0	lncgSSinNest	ENSMUSG00000103458	Gm37013	0
ENSMUSG00000097907	2	lncgASex	n.n.1	ENSMUSG00000024518	Rax	0	lncgASexOvlp;lncgASexNest	ENSMUSG00000024518;ENSMUSG00000024518	Rax;Rax	0;0
ENSMUSG00000050304	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000051316	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024519	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102827	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000073590	2	lncgSSinNest	n.1.1	ENSMUSG00000102836	Gm38666	0	lncgSSinNest;lncgSSinNest	ENSMUSG00000102836;ENSMUSG00000102836	Gm38666;Gm38666	0;0
ENSMUSG00000103144	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103956	1	lncgASexNest	1.1.1	ENSMUSG00000103144	Pcdhga1	0	lncgASexNest	ENSMUSG00000103144	Pcdhga1	0
ENSMUSG00000103332	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104346	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103037	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103677	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102748	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103567	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118501	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000088493	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103793	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104512	1	lncgASexCont	1.1.1	ENSMUSG00000103472	Pcdhga7	0	lncgASexCont	ENSMUSG00000103472	Pcdhga7	0
ENSMUSG00000103472	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103585	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000041891	9	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117907	1	lincConv	1.1.1	ENSMUSG00000046318	Ccbe1	7019	lincConv	ENSMUSG00000046318	Ccbe1	7019
ENSMUSG00000103897	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000103749	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000046318	7	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117764	1	lncgSSinNest	1.1.1	ENSMUSG00000046318	Ccbe1	0	lncgSSinNest	ENSMUSG00000046318	Ccbe1	0
ENSMUSG00000076147	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000085055	3	lncgASexOvlp	n.1.1	ENSMUSG00000046318	Ccbe1	0	lncgASexOvlp;lncgASexOvlp;lncgASexOvlp	ENSMUSG00000046318;ENSMUSG00000046318;ENSMUSG00000046318	Ccbe1;Ccbe1;Ccbe1	0;0;0
ENSMUSG00000117680	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118228	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117665	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118218	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000024521	3	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117884	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102440	2	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118376	4	lincSSdw	n.1.1	ENSMUSG00000024521	Pmaip1	38613	lincSSdw;lincSSdw;lincSSdw;lincSSdw	ENSMUSG00000024521;ENSMUSG00000024521;ENSMUSG00000024521;ENSMUSG00000024521	Pmaip1;Pmaip1;Pmaip1;Pmaip1	38613;38613;38616;44070
ENSMUSG00000117918	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118148	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000089387	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118187	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117843	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118349	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118201	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000117750	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000117737	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00002075864	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000117968	1	lincConv	1.1.1	ENSMUSG00000047259	Mc4r	54935	lincConv	ENSMUSG00000047259	Mc4r	54935
ENSMUSG00000047259	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000118216	3	lincSSup	n.1.1	ENSMUSG00000047259	Mc4r	62965	lincSSup;lincSSup;lincSSup	ENSMUSG00000047259;ENSMUSG00000047259;ENSMUSG00000047259	Mc4r;Mc4r;Mc4r	62965;64507;65436
ENSMUSG00000117798	1	unclassified	unclassified	NA	NA	NA	unclassified	NA	NA	NA
ENSMUSG00000117868	1	lincDivg	1.1.1	ENSMUSG00000024524	Gnal	56698	lincDivg	ENSMUSG00000024524	Gnal	56698
ENSMUSG00000117815	1	lincSSup	1.1.1	ENSMUSG00000024524	Gnal	3836	lincSSup	ENSMUSG00000024524	Gnal	3836
ENSMUSG00000103088	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000097330	4	lncgASexOvlp_n.1.n	n.1.n	ENSMUSG00000102222	Pcdhga10	0	lncgASexOvlp;lncgASexOvlp;lncgASexOvlp;lncgASexOvlp	ENSMUSG00000102222;ENSMUSG00000102428;ENSMUSG00000102428;ENSMUSG00000102742	Pcdhga10;Pcdhga12;Pcdhga12;Pcdhga11	0;0;0;0
ENSMUSG00000102222	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000104063	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
ENSMUSG00000102742	1	NA	unclassified	NA	NA	NA	NA	NA	NA	NA
