lncRNAid_Homo_sapiens	isTable_1_Mus_musculus	orthology_type_synteny_Mus_musculus	lncRNA_synteny_id_Mus_musculus	isTable_2_Mus_musculus	orthology_type_configuration_Mus_musculus	configuration_type_configuration_Mus_musculus	lncRNA_configuration_id_Mus_musculus	isTable_3_Mus_musculus
ENSG00000276519	0	NA	NA	0	NA	NA	NA	1
ENSG00000276523	0	NA	NA	0	NA	NA	NA	1
ENSG00000276529	0	NA	NA	0	NA	NA	NA	1
ENSG00000276533	0	NA	NA	0	NA	NA	NA	1
ENSG00000276571	0	NA	NA	0	NA	NA	NA	1
ENSG00000276631	0	NA	NA	0	NA	NA	NA	1
ENSG00000276638	0	NA	NA	0	NA	NA	NA	1
ENSG00000276663	0	NA	NA	0	NA	NA	NA	1
ENSG00000276668	0	NA	NA	0	NA	NA	NA	1
ENSG00000276687	0	NA	NA	0	NA	NA	NA	1
ENSG00000276691	0	NA	NA	0	NA	NA	NA	1
ENSG00000276698	0	NA	NA	0	NA	NA	NA	1
ENSG00000276702	0	NA	NA	0	NA	NA	NA	1
ENSG00000276727	0	NA	NA	0	NA	NA	NA	1
ENSG00000276744	0	NA	NA	0	NA	NA	NA	1
ENSG00000276754	0	NA	NA	0	NA	NA	NA	1
ENSG00000276768	0	NA	NA	0	NA	NA	NA	1
ENSG00000276790	0	NA	NA	0	NA	NA	NA	1
ENSG00000276807	0	NA	NA	0	NA	NA	NA	1
ENSG00000276809	0	NA	NA	0	NA	NA	NA	1
ENSG00000276814	0	NA	NA	0	NA	NA	NA	1
ENSG00000276831	0	NA	NA	0	NA	NA	NA	1
ENSG00000276842	0	NA	NA	0	NA	NA	NA	1
ENSG00000276851	0	NA	NA	0	NA	NA	NA	1
ENSG00000276853	0	NA	NA	0	NA	NA	NA	1
ENSG00000276854	0	NA	NA	0	NA	NA	NA	1
ENSG00000276900	0	NA	NA	0	NA	NA	NA	1
ENSG00000276916	0	NA	NA	0	NA	NA	NA	1
ENSG00000276934	0	NA	NA	0	NA	NA	NA	1
ENSG00000276968	0	NA	NA	0	NA	NA	NA	1
ENSG00000276980	0	NA	NA	0	NA	NA	NA	1
ENSG00000277010	0	NA	NA	0	NA	NA	NA	1
ENSG00000277022	0	NA	NA	0	NA	NA	NA	1
ENSG00000277087	0	NA	NA	0	NA	NA	NA	1
ENSG00000277089	0	NA	NA	0	NA	NA	NA	1
ENSG00000277144	0	NA	NA	0	NA	NA	NA	1
ENSG00000277170	0	NA	NA	0	NA	NA	NA	1
ENSG00000277173	0	NA	NA	0	NA	NA	NA	1
ENSG00000277215	0	NA	NA	0	NA	NA	NA	1
ENSG00000277223	0	NA	NA	0	NA	NA	NA	1
ENSG00000277232	0	NA	NA	0	NA	NA	NA	1
ENSG00000277247	0	NA	NA	0	NA	NA	NA	1
ENSG00000277287	0	NA	NA	0	NA	NA	NA	1
ENSG00000277310	0	NA	NA	0	NA	NA	NA	1
ENSG00000277324	0	NA	NA	0	NA	NA	NA	1
ENSG00000277332	0	NA	NA	0	NA	NA	NA	1
ENSG00000277351	0	NA	NA	0	NA	NA	NA	1
ENSG00000277373	0	NA	NA	0	NA	NA	NA	1
ENSG00000277382	0	NA	NA	0	NA	NA	NA	1
ENSG00000277386	0	NA	NA	0	NA	NA	NA	1
ENSG00000277423	0	NA	NA	0	NA	NA	NA	1
ENSG00000277425	0	NA	NA	0	NA	NA	NA	1
ENSG00000277440	0	NA	NA	0	NA	NA	NA	1
ENSG00000277450	0	NA	NA	0	NA	NA	NA	1
ENSG00000277453	0	NA	NA	0	NA	NA	NA	1
ENSG00000277463	0	NA	NA	0	NA	NA	NA	1
ENSG00000277482	0	NA	NA	0	NA	NA	NA	1
ENSG00000277491	0	NA	NA	0	NA	NA	NA	1
ENSG00000277504	0	NA	NA	0	NA	NA	NA	1
ENSG00000277545	0	NA	NA	0	NA	NA	NA	1
ENSG00000277548	0	NA	NA	0	NA	NA	NA	1
ENSG00000277558	0	NA	NA	0	NA	NA	NA	1
ENSG00000277579	0	NA	NA	0	NA	NA	NA	1
ENSG00000277581	0	NA	NA	0	NA	NA	NA	1
ENSG00000277597	0	NA	NA	0	NA	NA	NA	1
ENSG00000277602	0	NA	NA	0	NA	NA	NA	1
ENSG00000277661	0	NA	NA	0	NA	NA	NA	1
ENSG00000277684	0	NA	NA	0	NA	NA	NA	1
ENSG00000277687	0	NA	NA	0	NA	NA	NA	1
ENSG00000277688	0	NA	NA	0	NA	NA	NA	1
ENSG00000277692	0	NA	NA	0	NA	NA	NA	1
ENSG00000277715	0	NA	NA	0	NA	NA	NA	1
ENSG00000277718	0	NA	NA	0	NA	NA	NA	1
ENSG00000277728	0	NA	NA	0	NA	NA	NA	1
ENSG00000277744	0	NA	NA	0	NA	NA	NA	1
ENSG00000277767	0	NA	NA	0	NA	NA	NA	1
ENSG00000277782	0	NA	NA	0	NA	NA	NA	1
ENSG00000277825	0	NA	NA	0	NA	NA	NA	1
ENSG00000277831	0	NA	NA	0	NA	NA	NA	1
ENSG00000277837	0	NA	NA	0	NA	NA	NA	1
ENSG00000277840	0	NA	NA	0	NA	NA	NA	1
ENSG00000277938	0	NA	NA	0	NA	NA	NA	1
ENSG00000277945	0	NA	NA	0	NA	NA	NA	1
ENSG00000277978	0	NA	NA	0	NA	NA	NA	1
ENSG00000278000	0	NA	NA	0	NA	NA	NA	1
ENSG00000278012	0	NA	NA	0	NA	NA	NA	1
ENSG00000278013	0	NA	NA	0	NA	NA	NA	1
ENSG00000278022	0	NA	NA	0	NA	NA	NA	1
ENSG00000278035	0	NA	NA	0	NA	NA	NA	1
ENSG00000278041	0	NA	NA	0	NA	NA	NA	1
ENSG00000278052	0	NA	NA	0	NA	NA	NA	1
ENSG00000278084	0	NA	NA	0	NA	NA	NA	1
ENSG00000278090	0	NA	NA	0	NA	NA	NA	1
ENSG00000278112	0	NA	NA	0	NA	NA	NA	1
ENSG00000278133	0	NA	NA	0	NA	NA	NA	1
ENSG00000278147	0	NA	NA	0	NA	NA	NA	1
ENSG00000278156	0	NA	NA	0	NA	NA	NA	1
ENSG00000278158	0	NA	NA	0	NA	NA	NA	1
ENSG00000278192	0	NA	NA	0	NA	NA	NA	1
ENSG00000278206	0	NA	NA	0	NA	NA	NA	1
ENSG00000278231	0	NA	NA	0	NA	NA	NA	1
ENSG00000278238	0	NA	NA	0	NA	NA	NA	1
ENSG00000278255	0	NA	NA	0	NA	NA	NA	1
ENSG00000278341	0	NA	NA	0	NA	NA	NA	1
ENSG00000278344	0	NA	NA	0	NA	NA	NA	1
ENSG00000278356	0	NA	NA	0	NA	NA	NA	1
ENSG00000278367	0	NA	NA	0	NA	NA	NA	1
ENSG00000278370	0	NA	NA	0	NA	NA	NA	1
ENSG00000278385	0	NA	NA	0	NA	NA	NA	1
ENSG00000278389	0	NA	NA	0	NA	NA	NA	1
ENSG00000278390	0	NA	NA	0	NA	NA	NA	1
ENSG00000278419	0	NA	NA	0	NA	NA	NA	1
ENSG00000278431	0	NA	NA	0	NA	NA	NA	1
ENSG00000278434	0	NA	NA	0	NA	NA	NA	1
ENSG00000278456	0	NA	NA	0	NA	NA	NA	1
ENSG00000278462	0	NA	NA	0	NA	NA	NA	1
ENSG00000278472	0	NA	NA	0	NA	NA	NA	1
ENSG00000278484	0	NA	NA	0	NA	NA	NA	1
ENSG00000278493	0	NA	NA	0	NA	NA	NA	1
ENSG00000278576	0	NA	NA	0	NA	NA	NA	1
ENSG00000278601	0	NA	NA	0	NA	NA	NA	1
ENSG00000278638	0	NA	NA	0	NA	NA	NA	1
ENSG00000278703	0	NA	NA	0	NA	NA	NA	1
ENSG00000278713	0	NA	NA	0	NA	NA	NA	1
ENSG00000278719	0	NA	NA	0	NA	NA	NA	1
ENSG00000278737	0	NA	NA	0	NA	NA	NA	1
ENSG00000278769	0	NA	NA	0	NA	NA	NA	1
ENSG00000278811	0	NA	NA	0	NA	NA	NA	1
ENSG00000278816	0	NA	NA	0	NA	NA	NA	1
ENSG00000278831	0	NA	NA	0	NA	NA	NA	1
ENSG00000278936	0	NA	NA	0	NA	NA	NA	1
ENSG00000279068	0	NA	NA	0	NA	NA	NA	1
ENSG00000279078	0	NA	NA	0	NA	NA	NA	1
ENSG00000279159	0	NA	NA	0	NA	NA	NA	1
ENSG00000279168	0	NA	NA	0	NA	NA	NA	1
ENSG00000279175	0	NA	NA	0	NA	NA	NA	1
ENSG00000279217	0	NA	NA	0	NA	NA	NA	1
ENSG00000279240	0	NA	NA	0	NA	NA	NA	1
ENSG00000279249	0	NA	NA	0	NA	NA	NA	1
ENSG00000279317	0	NA	NA	0	NA	NA	NA	1
ENSG00000279342	0	NA	NA	0	NA	NA	NA	1
ENSG00000279345	0	NA	NA	0	NA	NA	NA	1
ENSG00000279375	0	NA	NA	0	NA	NA	NA	1
ENSG00000279467	0	NA	NA	0	NA	NA	NA	1
ENSG00000279472	0	NA	NA	0	NA	NA	NA	1
ENSG00000279484	0	NA	NA	0	NA	NA	NA	1
ENSG00000279494	0	NA	NA	0	NA	NA	NA	1
ENSG00000279558	0	NA	NA	0	NA	NA	NA	1
ENSG00000279607	0	NA	NA	0	NA	NA	NA	1
ENSG00000279623	0	NA	NA	0	NA	NA	NA	1
ENSG00000279658	0	NA	NA	0	NA	NA	NA	1
ENSG00000279685	0	NA	NA	0	NA	NA	NA	1
ENSG00000279714	0	NA	NA	0	NA	NA	NA	1
ENSG00000279727	0	NA	NA	0	NA	NA	NA	1
ENSG00000279762	0	NA	NA	0	NA	NA	NA	1
ENSG00000279833	0	NA	NA	0	NA	NA	NA	1
ENSG00000279927	0	NA	NA	0	NA	NA	NA	1
ENSG00000279932	0	NA	NA	0	NA	NA	NA	1
ENSG00000279954	0	NA	NA	0	NA	NA	NA	1
ENSG00000280011	0	NA	NA	0	NA	NA	NA	1
ENSG00000280029	0	NA	NA	0	NA	NA	NA	1
ENSG00000280036	0	NA	NA	0	NA	NA	NA	1
ENSG00000280109	0	NA	NA	0	NA	NA	NA	1
ENSG00000280195	0	NA	NA	0	NA	NA	NA	1
ENSG00000280206	0	NA	NA	0	NA	NA	NA	1
ENSG00000280273	0	NA	NA	0	NA	NA	NA	1
ENSG00000280303	0	NA	NA	0	NA	NA	NA	1
ENSG00000280356	0	NA	NA	0	NA	NA	NA	1
ENSG00000280382	0	NA	NA	0	NA	NA	NA	1
ENSG00000280383	0	NA	NA	0	NA	NA	NA	1
ENSG00000280384	0	NA	NA	0	NA	NA	NA	1
ENSG00000280418	0	NA	NA	0	NA	NA	NA	1
ENSG00000280434	0	NA	NA	0	NA	NA	NA	1
ENSG00000280474	0	NA	NA	0	NA	NA	NA	1
ENSG00000280594	0	NA	NA	0	NA	NA	NA	1
ENSG00000280607	0	NA	NA	0	NA	NA	NA	1
ENSG00000280634	0	NA	NA	0	NA	NA	NA	1
ENSG00000280693	0	NA	NA	0	NA	NA	NA	1
ENSG00000280707	0	NA	NA	0	NA	NA	NA	1
ENSG00000280758	0	NA	NA	0	NA	NA	NA	1
ENSG00000280776	0	NA	NA	0	NA	NA	NA	1
ENSG00000280780	0	NA	NA	0	NA	NA	NA	1
ENSG00000280798	0	NA	NA	0	NA	NA	NA	1
ENSG00000280809	0	NA	NA	0	NA	NA	NA	1
ENSG00000280850	0	NA	NA	0	NA	NA	NA	1
ENSG00000280890	0	NA	NA	0	NA	NA	NA	1
ENSG00000280920	0	NA	NA	0	NA	NA	NA	1
ENSG00000280924	0	NA	NA	0	NA	NA	NA	1
ENSG00000280927	0	NA	NA	0	NA	NA	NA	1
ENSG00000281005	0	NA	NA	0	NA	NA	NA	1
ENSG00000281026	0	NA	NA	0	NA	NA	NA	1
ENSG00000281162	0	NA	NA	0	NA	NA	NA	1
ENSG00000281167	0	NA	NA	0	NA	NA	NA	1
ENSG00000281183	0	NA	NA	0	NA	NA	NA	1
ENSG00000281189	0	NA	NA	0	NA	NA	NA	1
ENSG00000281207	0	NA	NA	0	NA	NA	NA	1
ENSG00000281219	0	NA	NA	0	NA	NA	NA	1
ENSG00000281327	0	NA	NA	0	NA	NA	NA	1
ENSG00000281344	0	NA	NA	0	NA	NA	NA	1
ENSG00000281398	0	NA	NA	0	NA	NA	NA	1
ENSG00000281404	0	NA	NA	0	NA	NA	NA	1
ENSG00000281473	0	NA	NA	0	NA	NA	NA	1
ENSG00000281491	0	NA	NA	0	NA	NA	NA	1
ENSG00000281501	0	NA	NA	0	NA	NA	NA	1
ENSG00000281566	0	NA	NA	0	NA	NA	NA	1
ENSG00000281655	0	NA	NA	0	NA	NA	NA	1
ENSG00000281708	0	NA	NA	0	NA	NA	NA	1
ENSG00000281769	0	NA	NA	0	NA	NA	NA	1
ENSG00000281809	0	NA	NA	0	NA	NA	NA	1
ENSG00000281832	0	NA	NA	0	NA	NA	NA	1
ENSG00000281880	0	NA	NA	0	NA	NA	NA	1
ENSG00000281903	0	NA	NA	0	NA	NA	NA	1
ENSG00000281961	0	NA	NA	0	NA	NA	NA	1
ENSG00000282041	0	NA	NA	0	NA	NA	NA	1
ENSG00000282121	0	NA	NA	0	NA	NA	NA	1
ENSG00000282160	0	NA	NA	0	NA	NA	NA	1
ENSG00000282199	0	NA	NA	0	NA	NA	NA	1
ENSG00000282221	0	NA	NA	0	NA	NA	NA	1
ENSG00000282317	0	NA	NA	0	NA	NA	NA	1
ENSG00000282375	0	NA	NA	0	NA	NA	NA	1
ENSG00000282386	0	NA	NA	0	NA	NA	NA	1
ENSG00000282408	0	NA	NA	0	NA	NA	NA	1
ENSG00000282527	0	NA	NA	0	NA	NA	NA	1
ENSG00000282556	0	NA	NA	0	NA	NA	NA	1
ENSG00000282602	0	NA	NA	0	NA	NA	NA	1
ENSG00000282692	0	NA	NA	0	NA	NA	NA	1
ENSG00000282718	0	NA	NA	0	NA	NA	NA	1
ENSG00000282836	0	NA	NA	0	NA	NA	NA	1
ENSG00000282840	0	NA	NA	0	NA	NA	NA	1
ENSG00000282851	0	NA	NA	0	NA	NA	NA	1
ENSG00000282863	0	NA	NA	0	NA	NA	NA	1
ENSG00000282876	0	NA	NA	0	NA	NA	NA	1
ENSG00000282882	0	NA	NA	0	NA	NA	NA	1
ENSG00000282907	0	NA	NA	0	NA	NA	NA	1
ENSG00000282916	0	NA	NA	0	NA	NA	NA	1
ENSG00000282943	0	NA	NA	0	NA	NA	NA	1
ENSG00000282951	0	NA	NA	0	NA	NA	NA	1
ENSG00000282952	0	NA	NA	0	NA	NA	NA	1
ENSG00000282964	0	NA	NA	0	NA	NA	NA	1
ENSG00000282977	0	NA	NA	0	NA	NA	NA	1
ENSG00000282987	0	NA	NA	0	NA	NA	NA	1
ENSG00000282996	0	NA	NA	0	NA	NA	NA	1
ENSG00000283001	0	NA	NA	0	NA	NA	NA	1
ENSG00000283052	0	NA	NA	0	NA	NA	NA	1
ENSG00000283064	0	NA	NA	0	NA	NA	NA	1
ENSG00000283072	0	NA	NA	0	NA	NA	NA	1
ENSG00000283096	0	NA	NA	0	NA	NA	NA	1
ENSG00000283098	0	NA	NA	0	NA	NA	NA	1
ENSG00000283103	0	NA	NA	0	NA	NA	NA	1
ENSG00000283122	0	NA	NA	0	NA	NA	NA	1
ENSG00000283155	0	NA	NA	0	NA	NA	NA	1
ENSG00000283157	0	NA	NA	0	NA	NA	NA	1
ENSG00000283164	0	NA	NA	0	NA	NA	NA	1
ENSG00000283240	0	NA	NA	0	NA	NA	NA	1
ENSG00000283255	0	NA	NA	0	NA	NA	NA	1
ENSG00000283347	0	NA	NA	0	NA	NA	NA	1
ENSG00000283375	0	NA	NA	0	NA	NA	NA	1
ENSG00000283383	0	NA	NA	0	NA	NA	NA	1
ENSG00000283392	0	NA	NA	0	NA	NA	NA	1
ENSG00000283411	0	NA	NA	0	NA	NA	NA	1
ENSG00000283423	0	NA	NA	0	NA	NA	NA	1
ENSG00000283436	0	NA	NA	0	NA	NA	NA	1
ENSG00000283504	0	NA	NA	0	NA	NA	NA	1
ENSG00000283549	0	NA	NA	0	NA	NA	NA	1
ENSG00000283554	0	NA	NA	0	NA	NA	NA	1
ENSG00000283608	0	NA	NA	0	NA	NA	NA	1
ENSG00000283627	0	NA	NA	0	NA	NA	NA	1
ENSG00000283647	0	NA	NA	0	NA	NA	NA	1
ENSG00000283648	0	NA	NA	0	NA	NA	NA	1
ENSG00000283662	0	NA	NA	0	NA	NA	NA	1
ENSG00000283743	0	NA	NA	0	NA	NA	NA	1
ENSG00000283757	0	NA	NA	0	NA	NA	NA	1
ENSG00000283769	0	NA	NA	0	NA	NA	NA	1
ENSG00000283828	0	NA	NA	0	NA	NA	NA	1
ENSG00000283839	0	NA	NA	0	NA	NA	NA	1
ENSG00000283897	0	NA	NA	0	NA	NA	NA	1
ENSG00000283907	0	NA	NA	0	NA	NA	NA	1
ENSG00000283913	0	NA	NA	0	NA	NA	NA	1
ENSG00000283994	0	NA	NA	0	NA	NA	NA	1
ENSG00000284048	0	NA	NA	0	NA	NA	NA	1
ENSG00000284240	0	NA	NA	0	NA	NA	NA	1
ENSG00000284294	0	NA	NA	0	NA	NA	NA	1
ENSG00000284309	0	NA	NA	0	NA	NA	NA	1
ENSG00000284376	0	NA	NA	0	NA	NA	NA	1
ENSG00000284377	0	NA	NA	0	NA	NA	NA	1
ENSG00000284604	0	NA	NA	0	NA	NA	NA	1
ENSG00000284615	0	NA	NA	0	NA	NA	NA	1
ENSG00000284618	0	NA	NA	0	NA	NA	NA	1
ENSG00000284634	0	NA	NA	0	NA	NA	NA	1
ENSG00000284650	0	NA	NA	0	NA	NA	NA	1
ENSG00000284664	0	NA	NA	0	NA	NA	NA	1
ENSG00000284677	0	NA	NA	0	NA	NA	NA	1
ENSG00000284697	0	NA	NA	0	NA	NA	NA	1
ENSG00000284702	0	NA	NA	0	NA	NA	NA	1
ENSG00000284707	0	NA	NA	0	NA	NA	NA	1
ENSG00000284708	0	NA	NA	0	NA	NA	NA	1
ENSG00000284721	0	NA	NA	0	NA	NA	NA	1
ENSG00000284722	0	NA	NA	0	NA	NA	NA	1
ENSG00000284726	0	NA	NA	0	NA	NA	NA	1
ENSG00000284748	0	NA	NA	0	NA	NA	NA	1
ENSG00000284803	0	NA	NA	0	NA	NA	NA	1
ENSG00000284823	0	NA	NA	0	NA	NA	NA	1
ENSG00000284825	0	NA	NA	0	NA	NA	NA	1
ENSG00000284829	0	NA	NA	0	NA	NA	NA	1
ENSG00000284837	0	NA	NA	0	NA	NA	NA	1
ENSG00000284846	0	NA	NA	0	NA	NA	NA	1
ENSG00000284882	0	NA	NA	0	NA	NA	NA	1
ENSG00000284914	0	NA	NA	0	NA	NA	NA	1
ENSG00000284930	0	NA	NA	0	NA	NA	NA	1
ENSG00000284954	0	NA	NA	0	NA	NA	NA	1
ENSG00000284957	0	NA	NA	0	NA	NA	NA	1
ENSG00000284968	0	NA	NA	0	NA	NA	NA	1
ENSG00000285006	0	NA	NA	0	NA	NA	NA	1
ENSG00000285018	0	NA	NA	0	NA	NA	NA	1
ENSG00000285041	0	NA	NA	0	NA	NA	NA	1
ENSG00000285051	0	NA	NA	0	NA	NA	NA	1
ENSG00000285068	0	NA	NA	0	NA	NA	NA	1
ENSG00000285079	0	NA	NA	0	NA	NA	NA	1
ENSG00000285080	0	NA	NA	0	NA	NA	NA	1
ENSG00000285090	0	NA	NA	0	NA	NA	NA	1
ENSG00000285091	0	NA	NA	0	NA	NA	NA	1
ENSG00000285094	0	NA	NA	0	NA	NA	NA	1
ENSG00000285095	0	NA	NA	0	NA	NA	NA	1
ENSG00000285117	0	NA	NA	0	NA	NA	NA	1
ENSG00000285128	0	NA	NA	0	NA	NA	NA	1
ENSG00000285155	0	NA	NA	0	NA	NA	NA	1
ENSG00000285169	0	NA	NA	0	NA	NA	NA	1
ENSG00000285177	0	NA	NA	0	NA	NA	NA	1
ENSG00000285184	0	NA	NA	0	NA	NA	NA	1
ENSG00000285191	0	NA	NA	0	NA	NA	NA	1
ENSG00000285201	0	NA	NA	0	NA	NA	NA	1
ENSG00000285210	0	NA	NA	0	NA	NA	NA	1
ENSG00000285220	0	NA	NA	0	NA	NA	NA	1
ENSG00000285230	0	NA	NA	0	NA	NA	NA	1
ENSG00000285314	0	NA	NA	0	NA	NA	NA	1
ENSG00000285338	0	NA	NA	0	NA	NA	NA	1
ENSG00000285361	0	NA	NA	0	NA	NA	NA	1
ENSG00000285407	0	NA	NA	0	NA	NA	NA	1
ENSG00000285410	0	NA	NA	0	NA	NA	NA	1
ENSG00000285413	0	NA	NA	0	NA	NA	NA	1
ENSG00000285424	0	NA	NA	0	NA	NA	NA	1
ENSG00000285473	0	NA	NA	0	NA	NA	NA	1
ENSG00000285492	0	NA	NA	0	NA	NA	NA	1
ENSG00000285521	0	NA	NA	0	NA	NA	NA	1
ENSG00000285525	0	NA	NA	0	NA	NA	NA	1
ENSG00000285530	0	NA	NA	0	NA	NA	NA	1
ENSG00000285539	0	NA	NA	0	NA	NA	NA	1
ENSG00000285555	0	NA	NA	0	NA	NA	NA	1
ENSG00000285559	0	NA	NA	0	NA	NA	NA	1
ENSG00000285563	0	NA	NA	0	NA	NA	NA	1
ENSG00000285565	0	NA	NA	0	NA	NA	NA	1
ENSG00000285567	0	NA	NA	0	NA	NA	NA	1
ENSG00000285570	0	NA	NA	0	NA	NA	NA	1
ENSG00000285573	0	NA	NA	0	NA	NA	NA	1
ENSG00000285577	0	NA	NA	0	NA	NA	NA	1
ENSG00000285579	0	NA	NA	0	NA	NA	NA	1
ENSG00000285583	0	NA	NA	0	NA	NA	NA	1
ENSG00000285588	0	NA	NA	0	NA	NA	NA	1
ENSG00000285594	0	NA	NA	0	NA	NA	NA	1
ENSG00000285606	0	NA	NA	0	NA	NA	NA	1
ENSG00000285613	0	NA	NA	0	NA	NA	NA	1
ENSG00000285621	0	NA	NA	0	NA	NA	NA	1
ENSG00000285630	0	NA	NA	0	NA	NA	NA	1
ENSG00000285631	0	NA	NA	0	NA	NA	NA	1
ENSG00000285636	0	NA	NA	0	NA	NA	NA	1
ENSG00000285642	0	NA	NA	0	NA	NA	NA	1
ENSG00000285649	0	NA	NA	0	NA	NA	NA	1
ENSG00000285650	0	NA	NA	0	NA	NA	NA	1
ENSG00000285651	0	NA	NA	0	NA	NA	NA	1
ENSG00000285653	0	NA	NA	0	NA	NA	NA	1
ENSG00000285654	0	NA	NA	0	NA	NA	NA	1
ENSG00000285664	0	NA	NA	0	NA	NA	NA	1
ENSG00000285672	0	NA	NA	0	NA	NA	NA	1
ENSG00000285676	0	NA	NA	0	NA	NA	NA	1
ENSG00000285685	0	NA	NA	0	NA	NA	NA	1
ENSG00000285688	0	NA	NA	0	NA	NA	NA	1
ENSG00000285693	0	NA	NA	0	NA	NA	NA	1
ENSG00000285694	0	NA	NA	0	NA	NA	NA	1
ENSG00000285696	0	NA	NA	0	NA	NA	NA	1
ENSG00000285701	0	NA	NA	0	NA	NA	NA	1
ENSG00000285704	0	NA	NA	0	NA	NA	NA	1
ENSG00000285706	0	NA	NA	0	NA	NA	NA	1
ENSG00000285710	0	NA	NA	0	NA	NA	NA	1
ENSG00000285711	0	NA	NA	0	NA	NA	NA	1
ENSG00000285712	0	NA	NA	0	NA	NA	NA	1
ENSG00000285714	0	NA	NA	0	NA	NA	NA	1
ENSG00000285724	0	NA	NA	0	NA	NA	NA	1
ENSG00000285725	0	NA	NA	0	NA	NA	NA	1
ENSG00000285731	0	NA	NA	0	NA	NA	NA	1
ENSG00000285732	0	NA	NA	0	NA	NA	NA	1
ENSG00000285734	0	NA	NA	0	NA	NA	NA	1
ENSG00000285750	0	NA	NA	0	NA	NA	NA	1
ENSG00000285752	0	NA	NA	0	NA	NA	NA	1
ENSG00000285758	0	NA	NA	0	NA	NA	NA	1
ENSG00000285759	0	NA	NA	0	NA	NA	NA	1
ENSG00000285763	0	NA	NA	0	NA	NA	NA	1
ENSG00000285770	0	NA	NA	0	NA	NA	NA	1
ENSG00000285773	0	NA	NA	0	NA	NA	NA	1
ENSG00000285775	0	NA	NA	0	NA	NA	NA	1
ENSG00000285783	0	NA	NA	0	NA	NA	NA	1
ENSG00000285786	0	NA	NA	0	NA	NA	NA	1
ENSG00000285792	0	NA	NA	0	NA	NA	NA	1
ENSG00000285796	0	NA	NA	0	NA	NA	NA	1
ENSG00000285802	0	NA	NA	0	NA	NA	NA	1
ENSG00000285805	0	NA	NA	0	NA	NA	NA	1
ENSG00000285807	0	NA	NA	0	NA	NA	NA	1
ENSG00000285809	0	NA	NA	0	NA	NA	NA	1
ENSG00000285813	0	NA	NA	0	NA	NA	NA	1
ENSG00000285830	0	NA	NA	0	NA	NA	NA	1
ENSG00000285833	0	NA	NA	0	NA	NA	NA	1
ENSG00000285835	0	NA	NA	0	NA	NA	NA	1
ENSG00000285836	0	NA	NA	0	NA	NA	NA	1
ENSG00000285840	0	NA	NA	0	NA	NA	NA	1
ENSG00000285844	0	NA	NA	0	NA	NA	NA	1
ENSG00000285846	0	NA	NA	0	NA	NA	NA	1
ENSG00000285847	0	NA	NA	0	NA	NA	NA	1
ENSG00000285851	0	NA	NA	0	NA	NA	NA	1
ENSG00000285852	0	NA	NA	0	NA	NA	NA	1
ENSG00000285857	0	NA	NA	0	NA	NA	NA	1
ENSG00000285859	0	NA	NA	0	NA	NA	NA	1
ENSG00000285860	0	NA	NA	0	NA	NA	NA	1
ENSG00000285863	0	NA	NA	0	NA	NA	NA	1
ENSG00000285864	0	NA	NA	0	NA	NA	NA	1
ENSG00000285865	0	NA	NA	0	NA	NA	NA	1
ENSG00000285867	0	NA	NA	0	NA	NA	NA	1
ENSG00000285870	0	NA	NA	0	NA	NA	NA	1
ENSG00000285871	0	NA	NA	0	NA	NA	NA	1
ENSG00000285872	0	NA	NA	0	NA	NA	NA	1
ENSG00000285878	0	NA	NA	0	NA	NA	NA	1
ENSG00000285879	0	NA	NA	0	NA	NA	NA	1
ENSG00000285881	0	NA	NA	0	NA	NA	NA	1
ENSG00000285884	0	NA	NA	0	NA	NA	NA	1
ENSG00000285887	0	NA	NA	0	NA	NA	NA	1
ENSG00000285888	0	NA	NA	0	NA	NA	NA	1
ENSG00000285889	0	NA	NA	0	NA	NA	NA	1
ENSG00000285892	0	NA	NA	0	NA	NA	NA	1
ENSG00000285900	0	NA	NA	0	NA	NA	NA	1
ENSG00000285908	0	NA	NA	0	NA	NA	NA	1
ENSG00000285909	0	NA	NA	0	NA	NA	NA	1
ENSG00000285910	0	NA	NA	0	NA	NA	NA	1
ENSG00000285911	0	NA	NA	0	NA	NA	NA	1
ENSG00000285925	0	NA	NA	0	NA	NA	NA	1
ENSG00000285926	0	NA	NA	0	NA	NA	NA	1
ENSG00000285929	0	NA	NA	0	NA	NA	NA	1
ENSG00000285930	0	NA	NA	0	NA	NA	NA	1
ENSG00000285931	0	NA	NA	0	NA	NA	NA	1
ENSG00000285934	0	NA	NA	0	NA	NA	NA	1
ENSG00000285935	0	NA	NA	0	NA	NA	NA	1
ENSG00000285936	0	NA	NA	0	NA	NA	NA	1
ENSG00000285948	0	NA	NA	0	NA	NA	NA	1
ENSG00000285952	0	NA	NA	0	NA	NA	NA	1
ENSG00000285955	0	NA	NA	0	NA	NA	NA	1
ENSG00000285959	0	NA	NA	0	NA	NA	NA	1
ENSG00000285963	0	NA	NA	0	NA	NA	NA	1
ENSG00000285964	0	NA	NA	0	NA	NA	NA	1
ENSG00000285969	0	NA	NA	0	NA	NA	NA	1
ENSG00000285970	0	NA	NA	0	NA	NA	NA	1
ENSG00000285979	0	NA	NA	0	NA	NA	NA	1
ENSG00000285984	0	NA	NA	0	NA	NA	NA	1
ENSG00000285993	0	NA	NA	0	NA	NA	NA	1
ENSG00000286002	0	NA	NA	0	NA	NA	NA	1
